id,location_region_name,location_city_name,location_district_name,last_refresh_time,price_usd,land_area,Land_for_garden,Land_for_construction,Industrial_land,Agricultural_land,Price_per_sotix
55190702,Ташкентская область,Зангиата,0,2024-09-06,17000.0,6,0,1,0,0,17000.0
53304102,Ташкентская область,Ташкент,Алмазарский район,2025-05-02,155000.0,5,0,1,0,0,31000.0
57872291,Ташкентская область,Ташкент,Яккасарайский район,2025-01-08,250000.0,2,0,1,0,0,125000.0
56419591,Ташкентская область,Ташкент,Сергелийский район,2024-11-25,26000.0,5,0,1,0,0,26000.0
57034551,Ташкентская область,Келес,0,2025-04-09,80000.0,6,0,1,0,0,13333.0
44772460,Ташкентская область,Эшангузар,0,2024-06-15,14000.0,8,0,1,0,0,14000.0
48550502,Ташкентская область,Янгибазар,0,2024-06-01,120000.0,12,0,1,0,0,10000.0
52515428,Ташкентская область,Красногорск,0,2024-07-28,4000.0,7,0,1,0,0,4000.0
51129646,Ташкентская область,Ташкент,Алмазарский район,2024-08-20,150000.0,42,0,1,0,0,3571.0
57830702,Ташкентская область,Кибрай,0,2025-01-05,105000.0,3,0,1,0,0,35000.0
48668375,Ташкентская область,Зангиата,0,2024-05-04,108000.0,5,0,1,0,0,21600.0
58744353,Ташкентская область,Ташкент,Сергелийский район,2025-03-24,25000.0,3,0,1,0,0,25000.0
54958239,Ташкентская область,Янгибазар,0,2025-05-18,180000.0,12,0,1,0,0,15000.0
55287333,Ташкентская область,Ташкент,Яккасарайский район,2024-09-12,160000.0,8,0,1,0,0,20000.0
57488351,Ташкентская область,Алмалык,0,2024-12-10,1000.0,10,0,1,0,0,1000.0
60261708,Ташкентская область,Ангрен,0,2025-06-19,20000.0,8,1,0,0,0,20000.0
52814875,Ташкентская область,Ташкент,Мирабадский район,2025-03-31,100000.0,60,0,1,0,0,1667.0
49771627,Ташкентская область,Келес,0,2024-05-16,9000.0,4,0,0,0,0,9000.0
54648798,Ташкентская область,Ташкент,Мирабадский район,2024-07-31,100000.0,6,0,1,0,0,16667.0
54178905,Ташкентская область,Келес,0,2024-06-27,132000.0,5,0,1,0,0,26400.0
55435909,Ташкентская область,Пскент,0,2024-07-27,1500.0,15,1,0,0,0,1500.0
54306805,Ташкентская область,Чарвак,0,2025-04-29,380000.0,22,0,1,0,0,17273.0
45158623,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2025-03-26,50000.0,5,0,0,0,0,50000.0
53883156,Ташкентская область,Ташкент,Мирабадский район,2024-05-18,80000.0,2,0,1,0,0,40000.0
59975865,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2025-06-27,185000.0,2,0,1,0,0,92500.0
54058774,Ташкентская область,Ташкент,Юнусабадский район,2024-11-27,100000.0,5,0,1,0,0,20000.0
55702442,Ташкентская область,Ташкент,Шайхантахурский район,2024-09-24,,2,0,1,0,0,
55258318,Ташкентская область,Ташкент,Сергелийский район,2024-09-06,35000.0,400,0,1,0,0,35000.0
50465087,Ташкентская область,Янгибазар,0,2025-03-31,60000.0,10,0,1,0,0,60000.0
59818567,Ташкентская область,Ташкент,Сергелийский район,2025-06-15,120000.0,1,0,0,0,0,120000.0
56238614,Ташкентская область,Ташкент,Яккасарайский район,2024-09-16,12000.0,2,0,0,0,1,12000.0
54214020,Ташкентская область,Ташкент,Сергелийский район,2024-09-03,17000.0,5,0,1,0,0,17000.0
55181236,Ташкентская область,Янгибазар,0,2024-09-23,14000.0,3,1,0,0,0,14000.0
55340814,Ташкентская область,Ташкент,Бектемирский район,2024-07-24,12500.0,7,0,1,0,0,12500.0
60221536,Ташкентская область,Янгиюль,0,2025-06-16,7000.0,200,0,1,0,0,7000.0
55442821,Ташкентская область,Искандар,0,2024-09-18,10000.0,95,0,1,0,0,10000.0
51874888,Ташкентская область,Кибрай,0,2024-08-19,49999.0,60,0,1,0,0,49999.0
50365123,Ташкентская область,Ташкент,Яшнабадский район,2025-01-13,200000.0,4,0,0,0,0,50000.0
54434412,Ташкентская область,Ташкент,Юнусабадский район,2024-08-11,100000.0,6,0,1,0,0,16667.0
59202552,Ташкентская область,Ташкент,Яшнабадский район,2025-05-17,29000.0,7,0,1,0,0,29000.0
56341288,Ташкентская область,Чарвак,0,2024-09-23,40000.0,10,1,0,0,0,40000.0
55142996,Ташкентская область,Чарвак,0,2025-04-12,89000.0,4,0,1,0,0,22250.0
59032852,Ташкентская область,Коксарай,0,2025-03-29,160000.0,8,0,1,0,0,20000.0
55655999,Ташкентская область,Ташкент,Яшнабадский район,2024-08-07,65000.0,12,0,0,0,0,65000.0
55907073,Ташкентская область,Келес,0,2024-09-23,450000.0,12,0,0,0,0,37500.0
54771725,Ташкентская область,Ташкент,Сергелийский район,2024-09-07,25000.0,6,0,1,0,0,25000.0
48285443,Ташкентская область,Ташкент,Бектемирский район,2024-06-15,10000.0,5,0,1,0,0,10000.0
51482604,Ташкентская область,Ташкент,Алмазарский район,2024-06-10,55000.0,30,0,1,0,0,55000.0
55338173,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-08-21,85000.0,25,0,1,0,0,3400.0
55667015,Ташкентская область,Эшангузар,0,2025-06-04,,24,0,1,0,0,
50099728,Ташкентская область,Ташкент,Яккасарайский район,2024-10-10,180000.0,2,0,1,0,0,90000.0
55694230,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-08-17,455000.0,910,0,1,0,0,500.0
56463454,Ташкентская область,Ахангаран,0,2024-10-02,30000.0,17,1,0,0,0,30000.0
50478671,Ташкентская область,Ташкент,Юнусабадский район,2024-08-26,350000.0,350,0,1,0,0,1000.0
54725107,Ташкентская область,Ташкент,Бектемирский район,2024-10-04,17000.0,2,0,1,0,0,17000.0
46872840,Ташкентская область,Уртааул,0,2025-04-21,8000.0,15,1,0,0,0,8000.0
54729387,Ташкентская область,Ташкент,Учтепинский район,2024-06-06,220000.0,4,0,0,0,0,55000.0
56398931,Ташкентская область,Газалкент,0,2024-10-03,49000.0,6,1,0,0,0,49000.0
47559268,Ташкентская область,Янгибазар,0,2024-06-03,15000.0,4,1,0,0,0,15000.0
56914178,Ташкентская область,Коксарай,0,2024-11-02,15000.0,7,1,0,0,0,15000.0
56332457,Ташкентская область,Кибрай,0,2024-09-22,55000.0,3,0,1,0,0,55000.0
51910326,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-07-12,75000.0,6,0,1,0,0,12500.0
55847738,Ташкентская область,Ташкент,Яккасарайский район,2024-08-20,250000.0,3,0,1,0,0,83333.0
57910010,Ташкентская область,Ташкент,Яккасарайский район,2025-02-01,210000.0,3,0,1,0,0,70000.0
